generation,entity_id,field_ratio_threshold,J1,J0,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,avg_accum_field_coverage_per_neuron_median,avg_accum_field_coverage_per_neuron_q1,avg_accum_field_coverage_per_neuron_q3,avg_accum_field_coverage_per_neuron_whishi,avg_accum_field_coverage_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,fitness
90,6,0.08,0.14,-0.8,48.918,46.547,49.967,0.795,49.171,48.351,49.46,49.967,47.809,28.645,26.915,29.884,0.646,28.744,28.243,29.043,29.884,27.718,0.762,0.038,5.075,1.225,101.622,96.732,107.273,2.445,0.001,0.019,113.99,113.32,114.56,0.367,114.01,113.74,114.225,114.56,113.32,35.955,0.005,35.954,35.952,35.959,35.964,35.944,5699.5,5666.0,5728.0,18.364,5700.5,5687.0,5711.25,5728.0,5666.0,2.779156005114718e-27
90,7,0.58,1.38,-0.78,49.11,47.538,50.462,0.811,49.266,48.721,49.55,50.462,47.538,28.338,25.806,29.121,0.708,28.589,28.064,28.789,29.121,27.79,0.346,0.015,3.213,0.686,102.118,97.101,106.395,2.164,0.001,0.019,113.879,113.3,114.88,0.412,113.74,113.62,114.065,114.52,113.3,35.958,0.004,35.957,35.955,35.961,35.965,35.952,5693.95,5665.0,5744.0,20.617,5687.0,5681.0,5703.25,5726.0,5665.0,2.1873974499457516e-27
90,8,0.34,1.08,-0.74,48.996,47.079,50.001,0.736,49.117,48.662,49.527,50.001,47.492,28.567,27.373,29.713,0.59,28.694,28.13,28.99,29.713,27.373,0.268,0.006,1.572,0.35,102.865,98.134,112.185,3.732,0.001,0.02,113.752,112.48,114.4,0.465,113.78,113.435,114.055,114.4,113.24,35.956,0.005,35.955,35.953,35.96,35.966,35.948,5687.6,5624.0,5720.0,23.26,5689.0,5671.75,5702.75,5720.0,5662.0,2.5215299789255748e-27
90,9,0.34,1.32,-0.78,49.105,46.462,50.768,1.04,49.327,48.63,49.927,50.768,47.383,28.256,26.654,29.513,0.758,28.373,27.642,28.761,29.513,26.654,0.161,0.006,0.873,0.235,102.884,90.526,130.5,7.275,0.001,0.019,113.92,112.98,114.54,0.351,113.94,113.83,114.08,114.22,113.64,35.956,0.007,35.958,35.951,35.961,35.968,35.938,5696.0,5649.0,5727.0,17.53,5697.0,5691.5,5704.0,5711.0,5682.0,2.2013359361442878e-27
90,10,0.34,0.28,-0.62,49.047,47.569,50.17,0.68,49.182,48.567,49.474,50.17,47.569,28.419,25.697,30.035,0.954,28.628,28.342,28.832,29.344,27.819,0.3,0.0,2.153,0.55,101.918,96.994,109.926,2.905,0.001,0.019,113.924,113.02,114.62,0.394,113.93,113.61,114.2,114.62,113.02,35.958,0.005,35.957,35.955,35.962,35.966,35.951,5696.2,5651.0,5731.0,19.679,5696.5,5680.5,5710.0,5731.0,5651.0,2.3661446316914923e-27
90,11,0.88,0.76,-0.12,49.112,47.988,49.869,0.513,49.359,48.912,49.468,49.869,48.205,28.489,27.176,29.391,0.505,28.463,28.287,28.797,29.391,27.675,0.245,0.02,1.722,0.393,102.353,97.821,106.211,2.433,0.001,0.023,113.96,113.12,114.96,0.461,113.95,113.835,114.245,114.7,113.32,35.955,0.005,35.956,35.953,35.959,35.963,35.943,5698.0,5656.0,5748.0,23.026,5697.5,5691.75,5712.25,5735.0,5666.0,2.179853366934153e-27
90,12,0.11,0.72,-0.62,49.141,47.941,50.41,0.635,49.268,48.708,49.607,50.41,47.941,28.156,26.9,29.063,0.618,28.098,27.676,28.715,29.063,26.9,0.483,0.003,4.031,0.912,101.685,96.258,109.518,3.213,0.001,0.019,113.902,112.96,114.8,0.461,113.94,113.615,114.255,114.8,112.96,35.957,0.005,35.956,35.954,35.959,35.964,35.948,5695.1,5648.0,5740.0,23.061,5697.0,5680.75,5712.75,5740.0,5648.0,2.1045894757523193e-27
90,13,0.42,0.84,-0.78,48.745,47.108,50.398,0.936,48.75,47.963,49.402,50.398,47.108,28.41,26.793,30.002,0.785,28.377,27.866,28.9,30.002,26.793,0.249,0.0,1.435,0.335,101.454,94.056,111.171,3.57,0.001,0.019,113.749,113.04,114.56,0.442,113.72,113.41,114.075,114.56,113.04,35.956,0.005,35.955,35.953,35.959,35.966,35.949,5687.45,5652.0,5728.0,22.08,5686.0,5670.5,5703.75,5728.0,5652.0,3.45164417060592e-27
90,14,0.89,1.32,-0.16,49.2,48.395,50.002,0.428,49.169,48.865,49.604,50.002,48.395,28.503,27.683,29.557,0.496,28.591,28.178,28.825,29.557,27.683,0.404,0.003,1.365,0.47,103.653,99.516,112.539,3.285,0.001,0.022,113.966,112.78,114.7,0.449,114.03,113.84,114.235,114.7,113.28,35.955,0.004,35.955,35.953,35.958,35.965,35.949,5698.3,5639.0,5735.0,22.459,5701.5,5692.0,5711.75,5735.0,5664.0,1.9533845045399775e-27
90,15,0.11,0.54,-0.14,49.246,48.385,50.414,0.509,49.261,48.916,49.53,50.414,48.385,28.366,27.594,29.329,0.413,28.406,28.077,28.617,29.329,27.594,0.417,0.006,1.71,0.514,101.732,96.065,108.424,2.88,0.001,0.021,113.811,112.82,114.76,0.428,113.87,113.53,114.03,114.76,112.82,35.954,0.006,35.955,35.95,35.957,35.962,35.941,5690.55,5641.0,5738.0,21.409,5693.5,5676.5,5701.5,5738.0,5641.0,1.8441492790734834e-27
90,16,0.34,1.32,-0.56,49.124,47.661,50.411,0.655,49.236,48.785,49.499,50.411,47.821,28.541,27.147,29.353,0.515,28.601,28.165,28.942,29.353,27.147,0.284,0.0,1.12,0.356,102.234,97.232,108.985,3.125,0.001,0.019,113.924,113.16,114.8,0.374,113.86,113.78,114.145,114.42,113.38,35.959,0.004,35.96,35.956,35.962,35.968,35.951,5696.2,5658.0,5740.0,18.675,5693.0,5689.0,5707.25,5721.0,5669.0,2.1473466427621892e-27
90,17,0.35,0.72,-0.62,48.969,47.551,49.73,0.579,49.085,48.785,49.326,49.73,48.288,28.627,27.598,29.414,0.425,28.665,28.317,28.925,29.414,27.598,0.205,0.008,1.497,0.305,102.396,98.39,108.263,2.434,0.001,0.019,113.977,113.5,114.5,0.284,114.09,113.74,114.14,114.5,113.5,35.957,0.004,35.956,35.954,35.958,35.962,35.952,5698.85,5675.0,5725.0,14.217,5704.5,5687.0,5707.0,5725.0,5675.0,2.6069333964611715e-27
90,18,0.42,0.22,-0.14,49.179,48.175,50.188,0.511,49.183,49.08,49.378,49.608,49.02,28.536,26.326,29.311,0.623,28.618,28.425,28.889,29.311,27.935,0.122,0.009,0.638,0.137,102.341,98.284,105.74,2.086,0.001,0.021,114.018,113.18,114.64,0.358,114.07,113.815,114.205,114.64,113.48,35.959,0.003,35.959,35.957,35.961,35.964,35.953,5700.9,5659.0,5732.0,17.905,5703.5,5690.75,5710.25,5732.0,5674.0,2.0068319088276132e-27
90,19,0.88,1.46,-0.74,48.959,47.567,50.068,0.88,49.223,48.013,49.689,50.068,47.567,28.373,25.778,30.12,0.905,28.582,28.059,28.865,29.239,27.747,0.362,0.006,2.752,0.659,102.903,96.957,111.771,3.618,0.001,0.02,113.862,113.32,114.44,0.298,113.8,113.7,114.1,114.44,113.32,35.959,0.005,35.958,35.955,35.963,35.968,35.952,5693.1,5666.0,5722.0,14.879,5690.0,5685.0,5705.0,5722.0,5666.0,2.6395112269812772e-27
91,0,0.11,0.72,-0.78,48.537,46.622,50.223,0.905,48.645,47.934,49.09,50.223,46.622,28.509,27.442,29.522,0.573,28.528,28.18,28.894,29.522,27.442,0.355,0.006,1.733,0.49,102.141,98.128,107.783,2.268,0.001,0.019,114.048,113.5,114.8,0.378,113.97,113.755,114.23,114.8,113.5,35.957,0.005,35.957,35.954,35.961,35.968,35.947,5702.4,5675.0,5740.0,18.885,5698.5,5687.75,5711.5,5740.0,5675.0,4.476146191126301e-27
91,1,0.11,0.72,-0.78,48.537,46.622,50.223,0.905,48.645,47.934,49.09,50.223,46.622,28.509,27.442,29.522,0.573,28.528,28.18,28.894,29.522,27.442,0.355,0.006,1.733,0.49,102.141,98.128,107.783,2.268,0.001,0.019,114.048,113.5,114.8,0.378,113.97,113.755,114.23,114.8,113.5,35.957,0.005,35.957,35.954,35.961,35.968,35.947,5702.4,5675.0,5740.0,18.885,5698.5,5687.75,5711.5,5740.0,5675.0,4.476146191126301e-27
91,2,0.15,0.7,-0.5,48.778,47.763,49.946,0.676,48.567,48.237,49.381,49.946,47.763,28.395,27.411,29.953,0.606,28.484,27.893,28.688,29.467,27.411,0.338,0.0,2.932,0.621,102.596,97.025,108.216,2.903,0.001,0.02,113.9,113.34,114.82,0.343,113.85,113.655,114.045,114.46,113.34,35.959,0.004,35.961,35.956,35.962,35.965,35.95,5695.0,5667.0,5741.0,17.158,5692.5,5682.75,5702.25,5723.0,5667.0,3.310413848823298e-27
91,3,0.33,0.1,-0.56,48.821,47.575,49.631,0.574,48.887,48.455,49.277,49.631,47.575,28.181,26.933,29.235,0.725,28.456,27.644,28.741,29.235,26.933,0.234,0.012,1.213,0.292,101.213,95.2,105.212,2.473,0.001,0.02,113.881,113.16,114.54,0.385,113.95,113.645,114.13,114.54,113.16,35.957,0.006,35.959,35.953,35.96,35.97,35.945,5694.05,5658.0,5727.0,19.26,5697.5,5682.25,5706.5,5727.0,5658.0,3.136963639229401e-27
91,4,0.42,1.14,-0.78,49.319,47.826,50.834,0.776,49.448,48.835,49.747,50.834,47.826,28.378,27.69,29.229,0.472,28.35,27.939,28.743,29.229,27.69,0.828,0.006,3.744,1.162,102.133,97.282,107.849,2.889,0.001,0.019,113.822,112.82,114.52,0.437,113.89,113.67,114.18,114.52,113.1,35.956,0.005,35.955,35.953,35.961,35.964,35.946,5691.1,5641.0,5726.0,21.838,5694.5,5683.5,5709.0,5726.0,5655.0,1.6838116892875606e-27
91,5,0.96,1.46,-0.68,48.928,46.832,50.191,0.73,49.11,48.747,49.372,50.191,47.827,28.538,26.89,29.814,0.568,28.674,28.31,28.836,28.986,27.847,0.594,0.021,2.604,0.748,104.477,99.253,113.122,3.477,0.001,0.021,113.929,113.44,114.66,0.362,113.94,113.555,114.18,114.66,113.44,35.957,0.004,35.957,35.954,35.96,35.965,35.952,5696.45,5672.0,5733.0,18.096,5697.0,5677.75,5709.0,5733.0,5672.0,2.7452407867598004e-27
91,6,0.4,0.16,-0.14,48.932,47.315,50.039,0.656,49.136,48.528,49.438,50.039,47.315,28.594,27.796,29.542,0.478,28.566,28.266,28.861,29.542,27.796,0.308,0.012,2.663,0.587,102.698,98.444,109.951,3.376,0.001,0.021,113.953,113.7,114.42,0.203,113.9,113.835,113.995,114.08,113.7,35.958,0.005,35.957,35.955,35.96,35.964,35.948,5697.65,5685.0,5721.0,10.135,5695.0,5691.75,5699.75,5704.0,5685.0,2.7297114489902068e-27
91,7,0.08,0.14,-0.64,49.069,47.756,49.908,0.692,49.295,48.674,49.639,49.908,47.756,28.355,27.135,29.845,0.621,28.376,28.001,28.736,29.12,27.135,0.645,0.009,3.484,0.861,101.698,95.817,106.298,2.521,0.001,0.019,113.774,113.28,114.38,0.325,113.74,113.555,113.975,114.38,113.28,35.958,0.005,35.958,35.955,35.962,35.966,35.949,5688.7,5664.0,5719.0,16.251,5687.0,5677.75,5698.75,5719.0,5664.0,2.3018504607969182e-27
91,8,0.88,1.46,-0.74,48.959,47.567,50.068,0.88,49.223,48.013,49.689,50.068,47.567,28.373,25.778,30.12,0.905,28.582,28.059,28.865,29.239,27.747,0.362,0.006,2.752,0.659,102.903,96.957,111.771,3.618,0.001,0.02,113.862,113.32,114.44,0.298,113.8,113.7,114.1,114.44,113.32,35.959,0.005,35.958,35.955,35.963,35.968,35.952,5693.1,5666.0,5722.0,14.879,5690.0,5685.0,5705.0,5722.0,5666.0,2.6395112269812772e-27
91,9,0.35,0.72,-0.62,48.969,47.551,49.73,0.579,49.085,48.785,49.326,49.73,48.288,28.627,27.598,29.414,0.425,28.665,28.317,28.925,29.414,27.598,0.205,0.008,1.497,0.305,102.396,98.39,108.263,2.434,0.001,0.019,113.977,113.5,114.5,0.284,114.09,113.74,114.14,114.5,113.5,35.957,0.004,35.956,35.954,35.958,35.962,35.952,5698.85,5675.0,5725.0,14.217,5704.5,5687.0,5707.0,5725.0,5675.0,2.6069333964611715e-27
91,10,0.45,1.08,-0.74,49.068,47.946,49.967,0.557,48.993,48.677,49.522,49.967,47.946,28.465,26.817,29.449,0.732,28.744,27.966,29.026,29.449,26.817,0.127,0.03,0.503,0.109,101.47,96.174,108.183,3.102,0.001,0.018,113.916,113.06,114.94,0.4,113.87,113.715,114.17,114.42,113.06,35.957,0.006,35.955,35.954,35.96,35.966,35.947,5695.8,5653.0,5747.0,19.976,5693.5,5685.75,5708.5,5721.0,5653.0,2.303002240115011e-27
91,11,0.34,1.0,-0.62,49.06,47.608,50.45,0.704,49.044,48.634,49.653,50.45,47.608,28.624,26.427,29.805,0.785,28.79,28.112,29.016,29.805,27.725,0.263,0.003,1.613,0.392,103.239,94.89,111.595,3.768,0.001,0.019,113.99,113.02,114.42,0.379,114.06,113.655,114.305,114.42,113.02,35.957,0.005,35.956,35.954,35.961,35.966,35.947,5699.5,5651.0,5721.0,18.951,5703.0,5682.75,5715.25,5721.0,5651.0,2.3264981749361666e-27
91,12,0.34,1.32,-0.78,49.105,46.462,50.768,1.04,49.327,48.63,49.927,50.768,47.383,28.256,26.654,29.513,0.758,28.373,27.642,28.761,29.513,26.654,0.161,0.006,0.873,0.235,102.884,90.526,130.5,7.275,0.001,0.019,113.92,112.98,114.54,0.351,113.94,113.83,114.08,114.22,113.64,35.956,0.007,35.958,35.951,35.961,35.968,35.938,5696.0,5649.0,5727.0,17.53,5697.0,5691.5,5704.0,5711.0,5682.0,2.2013359361442878e-27
91,13,0.58,1.38,-0.78,49.11,47.538,50.462,0.811,49.266,48.721,49.55,50.462,47.538,28.338,25.806,29.121,0.708,28.589,28.064,28.789,29.121,27.79,0.346,0.015,3.213,0.686,102.118,97.101,106.395,2.164,0.001,0.019,113.879,113.3,114.88,0.412,113.74,113.62,114.065,114.52,113.3,35.958,0.004,35.957,35.955,35.961,35.965,35.952,5693.95,5665.0,5744.0,20.617,5687.0,5681.0,5703.25,5726.0,5665.0,2.1873974499457516e-27
91,14,0.88,0.76,-0.12,49.112,47.988,49.869,0.513,49.359,48.912,49.468,49.869,48.205,28.489,27.176,29.391,0.505,28.463,28.287,28.797,29.391,27.675,0.245,0.02,1.722,0.393,102.353,97.821,106.211,2.433,0.001,0.023,113.96,113.12,114.96,0.461,113.95,113.835,114.245,114.7,113.32,35.955,0.005,35.956,35.953,35.959,35.963,35.943,5698.0,5656.0,5748.0,23.026,5697.5,5691.75,5712.25,5735.0,5666.0,2.179853366934153e-27
91,15,0.17,1.32,-0.56,49.238,46.954,52.014,1.113,49.036,48.64,49.59,50.385,48.051,28.422,26.248,29.492,0.84,28.623,28.136,29.012,29.492,26.848,0.318,0.009,2.174,0.523,101.53,97.392,106.658,2.492,0.001,0.018,113.961,113.46,114.66,0.354,113.82,113.695,114.28,114.66,113.46,35.957,0.005,35.957,35.955,35.96,35.966,35.949,5698.05,5673.0,5733.0,17.707,5691.0,5684.75,5714.0,5733.0,5673.0,1.8639958611615695e-27
91,16,0.88,0.76,-0.78,49.087,48.208,49.812,0.435,49.142,48.77,49.338,49.812,48.208,28.415,27.452,29.123,0.441,28.563,28.137,28.713,29.123,27.452,0.534,0.009,2.096,0.657,102.759,97.786,106.383,2.264,0.001,0.02,113.985,113.36,114.5,0.351,114.09,113.645,114.205,114.5,113.36,35.957,0.006,35.958,35.953,35.962,35.968,35.945,5699.25,5668.0,5725.0,17.55,5704.5,5682.25,5710.25,5725.0,5668.0,2.251376356417729e-27
91,17,0.11,0.72,-0.1,49.027,45.489,50.678,1.11,49.091,48.858,49.719,50.678,48.407,28.211,25.98,29.212,0.796,28.338,27.946,28.81,29.212,26.845,0.396,0.0,2.834,0.637,102.252,97.325,107.993,3.088,0.001,0.021,113.901,112.86,114.76,0.41,113.96,113.68,114.11,114.54,113.42,35.956,0.005,35.957,35.952,35.96,35.966,35.948,5695.05,5643.0,5738.0,20.515,5698.0,5684.0,5705.5,5727.0,5671.0,2.4253082055649647e-27
91,18,0.42,0.84,-0.78,48.745,47.108,50.398,0.936,48.75,47.963,49.402,50.398,47.108,28.41,26.793,30.002,0.785,28.377,27.866,28.9,30.002,26.793,0.249,0.0,1.435,0.335,101.454,94.056,111.171,3.57,0.001,0.019,113.749,113.04,114.56,0.442,113.72,113.41,114.075,114.56,113.04,35.956,0.005,35.955,35.953,35.959,35.966,35.949,5687.45,5652.0,5728.0,22.08,5686.0,5670.5,5703.75,5728.0,5652.0,3.45164417060592e-27
91,19,0.42,1.46,-0.68,48.807,45.695,49.789,0.916,49.067,48.375,49.58,49.789,47.928,28.43,26.875,29.639,0.7,28.385,28.073,28.851,29.639,27.441,0.27,0.009,2.77,0.597,102.631,97.56,111.877,3.156,0.001,0.018,113.782,113.24,114.2,0.307,113.77,113.555,114.075,114.2,113.24,35.955,0.006,35.958,35.95,35.959,35.967,35.943,5689.1,5662.0,5710.0,15.342,5688.5,5677.75,5703.75,5710.0,5662.0,3.19375031744317e-27
92,0,0.11,0.72,-0.78,48.537,46.622,50.223,0.905,48.645,47.934,49.09,50.223,46.622,28.509,27.442,29.522,0.573,28.528,28.18,28.894,29.522,27.442,0.355,0.006,1.733,0.49,102.141,98.128,107.783,2.268,0.001,0.019,114.048,113.5,114.8,0.378,113.97,113.755,114.23,114.8,113.5,35.957,0.005,35.957,35.954,35.961,35.968,35.947,5702.4,5675.0,5740.0,18.885,5698.5,5687.75,5711.5,5740.0,5675.0,4.476146191126301e-27
92,1,0.11,0.72,-0.78,48.537,46.622,50.223,0.905,48.645,47.934,49.09,50.223,46.622,28.509,27.442,29.522,0.573,28.528,28.18,28.894,29.522,27.442,0.355,0.006,1.733,0.49,102.141,98.128,107.783,2.268,0.001,0.019,114.048,113.5,114.8,0.378,113.97,113.755,114.23,114.8,113.5,35.957,0.005,35.957,35.954,35.961,35.968,35.947,5702.4,5675.0,5740.0,18.885,5698.5,5687.75,5711.5,5740.0,5675.0,4.476146191126301e-27
92,2,0.42,0.84,-0.78,48.745,47.108,50.398,0.936,48.75,47.963,49.402,50.398,47.108,28.41,26.793,30.002,0.785,28.377,27.866,28.9,30.002,26.793,0.249,0.0,1.435,0.335,101.454,94.056,111.171,3.57,0.001,0.019,113.749,113.04,114.56,0.442,113.72,113.41,114.075,114.56,113.04,35.956,0.005,35.955,35.953,35.959,35.966,35.949,5687.45,5652.0,5728.0,22.08,5686.0,5670.5,5703.75,5728.0,5652.0,3.45164417060592e-27
92,3,0.15,0.7,-0.5,48.778,47.763,49.946,0.676,48.567,48.237,49.381,49.946,47.763,28.395,27.411,29.953,0.606,28.484,27.893,28.688,29.467,27.411,0.338,0.0,2.932,0.621,102.596,97.025,108.216,2.903,0.001,0.02,113.9,113.34,114.82,0.343,113.85,113.655,114.045,114.46,113.34,35.959,0.004,35.961,35.956,35.962,35.965,35.95,5695.0,5667.0,5741.0,17.158,5692.5,5682.75,5702.25,5723.0,5667.0,3.310413848823298e-27
92,4,0.42,1.46,-0.76,49.252,48.04,50.454,0.658,49.459,48.821,49.651,50.454,48.04,28.727,27.779,30.022,0.465,28.753,28.466,28.919,29.297,28.069,0.412,0.024,1.913,0.515,101.971,97.528,108.06,2.487,0.001,0.019,113.875,112.66,114.48,0.426,113.87,113.685,114.185,114.48,113.32,35.958,0.006,35.96,35.954,35.964,35.966,35.945,5693.75,5633.0,5724.0,21.293,5693.5,5684.25,5709.25,5724.0,5666.0,1.831895791421953e-27
92,5,0.63,0.1,-0.56,49.007,47.966,50.451,0.582,49.122,48.636,49.367,50.451,47.966,28.29,26.148,29.199,0.686,28.48,28.022,28.728,29.199,27.362,0.763,0.027,7.348,1.627,101.278,96.582,107.943,3.305,0.001,0.019,113.869,113.46,114.62,0.336,113.81,113.595,114.085,114.62,113.46,35.956,0.006,35.957,35.952,35.959,35.967,35.944,5693.45,5673.0,5731.0,16.803,5690.5,5679.75,5704.25,5731.0,5673.0,2.4864269097852846e-27
92,6,0.96,0.06,-0.68,49.269,47.781,50.039,0.529,49.312,48.968,49.655,50.039,48.639,28.636,28.161,29.426,0.37,28.596,28.321,28.807,29.426,28.161,0.216,0.02,0.786,0.177,103.712,98.711,111.609,4.001,0.001,0.022,113.876,112.94,114.64,0.405,113.87,113.655,114.12,114.64,113.3,35.958,0.005,35.957,35.954,35.961,35.965,35.949,5693.8,5647.0,5732.0,20.26,5693.5,5682.75,5706.0,5732.0,5665.0,1.7934136713302772e-27
92,7,0.4,0.16,-0.14,48.932,47.315,50.039,0.656,49.136,48.528,49.438,50.039,47.315,28.594,27.796,29.542,0.478,28.566,28.266,28.861,29.542,27.796,0.308,0.012,2.663,0.587,102.698,98.444,109.951,3.376,0.001,0.021,113.953,113.7,114.42,0.203,113.9,113.835,113.995,114.08,113.7,35.958,0.005,35.957,35.955,35.96,35.964,35.948,5697.65,5685.0,5721.0,10.135,5695.0,5691.75,5699.75,5704.0,5685.0,2.7297114489902068e-27
92,8,0.88,0.8,-0.74,49.154,48.016,50.153,0.549,49.11,48.814,49.388,50.153,48.016,28.495,27.616,29.974,0.545,28.387,28.154,28.831,29.249,27.616,0.251,0.034,0.96,0.233,102.508,97.101,108.562,2.686,0.001,0.02,113.903,113.3,114.36,0.287,113.99,113.74,114.125,114.36,113.3,35.956,0.005,35.956,35.953,35.96,35.965,35.949,5695.15,5665.0,5718.0,14.354,5699.5,5687.0,5706.25,5718.0,5665.0,2.0690174980153972e-27
92,9,0.35,0.72,-0.62,48.969,47.551,49.73,0.579,49.085,48.785,49.326,49.73,48.288,28.627,27.598,29.414,0.425,28.665,28.317,28.925,29.414,27.598,0.205,0.008,1.497,0.305,102.396,98.39,108.263,2.434,0.001,0.019,113.977,113.5,114.5,0.284,114.09,113.74,114.14,114.5,113.5,35.957,0.004,35.956,35.954,35.958,35.962,35.952,5698.85,5675.0,5725.0,14.217,5704.5,5687.0,5707.0,5725.0,5675.0,2.6069333964611715e-27
92,10,0.11,0.02,-0.1,49.298,48.341,50.874,0.511,49.346,48.931,49.554,49.675,48.341,28.443,27.381,29.451,0.558,28.405,28.226,28.65,28.859,27.601,0.275,0.025,1.015,0.306,101.962,96.112,106.461,2.482,0.001,0.021,114.068,113.42,114.52,0.268,114.07,113.915,114.24,114.52,113.62,35.956,0.005,35.956,35.953,35.959,35.964,35.944,5703.4,5671.0,5726.0,13.407,5703.5,5695.75,5712.0,5726.0,5681.0,1.7293466031939434e-27
92,11,0.34,1.0,-0.62,49.06,47.608,50.45,0.704,49.044,48.634,49.653,50.45,47.608,28.624,26.427,29.805,0.785,28.79,28.112,29.016,29.805,27.725,0.263,0.003,1.613,0.392,103.239,94.89,111.595,3.768,0.001,0.019,113.99,113.02,114.42,0.379,114.06,113.655,114.305,114.42,113.02,35.957,0.005,35.956,35.954,35.961,35.966,35.947,5699.5,5651.0,5721.0,18.951,5703.0,5682.75,5715.25,5721.0,5651.0,2.3264981749361666e-27
92,12,0.45,1.08,-0.74,49.068,47.946,49.967,0.557,48.993,48.677,49.522,49.967,47.946,28.465,26.817,29.449,0.732,28.744,27.966,29.026,29.449,26.817,0.127,0.03,0.503,0.109,101.47,96.174,108.183,3.102,0.001,0.018,113.916,113.06,114.94,0.4,113.87,113.715,114.17,114.42,113.06,35.957,0.006,35.955,35.954,35.96,35.966,35.947,5695.8,5653.0,5747.0,19.976,5693.5,5685.75,5708.5,5721.0,5653.0,2.303002240115011e-27
92,13,0.08,0.14,-0.64,49.069,47.756,49.908,0.692,49.295,48.674,49.639,49.908,47.756,28.355,27.135,29.845,0.621,28.376,28.001,28.736,29.12,27.135,0.645,0.009,3.484,0.861,101.698,95.817,106.298,2.521,0.001,0.019,113.774,113.28,114.38,0.325,113.74,113.555,113.975,114.38,113.28,35.958,0.005,35.958,35.955,35.962,35.966,35.949,5688.7,5664.0,5719.0,16.251,5687.0,5677.75,5698.75,5719.0,5664.0,2.3018504607969182e-27
92,14,0.88,0.76,-0.6,49.072,47.505,49.959,0.582,49.081,48.815,49.411,49.959,48.125,28.523,27.005,29.863,0.568,28.555,28.398,28.75,29.111,28.253,0.361,0.012,2.516,0.548,101.755,97.813,106.554,2.414,0.001,0.021,113.706,112.84,114.58,0.416,113.64,113.46,113.95,114.58,112.84,35.957,0.004,35.956,35.954,35.96,35.966,35.95,5685.3,5642.0,5729.0,20.802,5682.0,5673.0,5697.5,5729.0,5642.0,2.293363813415301e-27
92,15,0.34,1.32,-0.22,49.127,48.293,49.633,0.451,49.234,48.816,49.528,49.633,48.293,28.586,27.633,29.432,0.443,28.558,28.288,28.903,29.432,27.633,0.19,0.009,1.167,0.287,101.947,98.299,107.892,2.433,0.001,0.02,113.994,113.14,114.72,0.405,113.96,113.73,114.33,114.72,113.14,35.959,0.003,35.958,35.957,35.96,35.962,35.953,5699.7,5657.0,5736.0,20.234,5698.0,5686.5,5716.5,5736.0,5657.0,2.1399361857483893e-27
92,16,0.11,1.08,-0.74,49.254,47.637,50.137,0.694,49.517,48.967,49.689,50.137,48.357,28.146,26.839,28.811,0.571,28.209,27.73,28.638,28.811,26.839,0.218,0.041,1.075,0.285,100.579,92.262,108.702,3.421,0.001,0.019,114.045,113.1,114.6,0.38,114.15,113.805,114.325,114.6,113.1,35.956,0.006,35.956,35.953,35.961,35.968,35.943,5702.25,5655.0,5730.0,18.979,5707.5,5690.25,5716.25,5730.0,5655.0,1.8254697811187446e-27
92,17,0.09,0.78,-0.78,49.125,47.286,50.265,0.788,49.275,48.669,49.687,50.265,47.286,28.388,26.823,29.367,0.627,28.44,28.228,28.778,29.367,27.5,0.302,0.003,3.391,0.722,102.385,97.548,111.06,3.484,0.001,0.019,113.952,112.9,114.7,0.461,113.97,113.685,114.325,114.7,112.9,35.957,0.005,35.957,35.953,35.959,35.963,35.948,5697.6,5645.0,5735.0,23.044,5698.5,5684.25,5716.25,5735.0,5645.0,2.146410952577849e-27
92,18,0.11,1.46,-0.68,48.852,47.932,49.875,0.529,48.842,48.534,49.204,49.875,47.932,28.412,25.95,30.478,0.902,28.583,28.107,28.825,29.195,27.503,0.54,0.003,2.537,0.782,102.065,96.893,108.2,3.196,0.001,0.019,113.852,113.06,114.86,0.433,113.83,113.555,114.02,114.58,113.06,35.959,0.006,35.96,35.956,35.962,35.971,35.953,5692.6,5653.0,5743.0,21.639,5691.5,5677.75,5701.0,5729.0,5653.0,3.0194400853794055e-27
